vote_id,vote_date,vote_category,bill_id,impact_tag,reason_code,sponsor_party,source_url,notes
s-119-1-347,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00347.xml,
s-119-1-348,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00348.xml,
s-119-1-349,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00349.xml,
s-119-1-350,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00350.xml,
s-119-1-351,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00351.xml,
s-119-1-352,2025-06-30,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00352.xml,
s-119-1-353,2025-06-30,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00353.xml,
s-119-1-354,2025-07-01,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00354.xml,
s-119-1-355,2025-07-01,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00355.xml,
s-119-1-356,2025-07-01,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00356.xml,
s-119-1-357,2025-07-01,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00357.xml,
s-119-1-358,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00358.xml,
s-119-1-359,2025-07-01,PROCEDURAL,hr-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00359.xml,
s-119-1-360,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00360.xml,
s-119-1-361,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00361.xml,
s-119-1-362,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00362.xml,
s-119-1-363,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00363.xml,
s-119-1-364,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00364.xml,
s-119-1-365,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00365.xml,
s-119-1-366,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00366.xml,
s-119-1-367,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00367.xml,
s-119-1-368,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00368.xml,
s-119-1-369,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00369.xml,
s-119-1-370,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00370.xml,
s-119-1-371,2025-07-01,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00371.xml,
s-119-1-372,2025-07-01,PASSAGE,hr-1-119,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00372.xml,
h-119-1-186,2025-07-02,PROCEDURAL,hres-566-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll186.xml,
h-119-1-187,2025-07-02,PROCEDURAL,hres-566-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll187.xml,
h-119-1-188,2025-07-02,AMENDMENT,hres-566-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll188.xml,
h-119-1-189,2025-07-03,PASSAGE,hres-566-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll189.xml,
h-119-1-190,2025-07-03,AMENDMENT,hr-1-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll190.xml,
s-119-1-373,2025-07-08,CLOTURE,pn-12-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00373.xml,
s-119-1-374,2025-07-08,CLOTURE,pn-55-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00374.xml,
s-119-1-375,2025-07-09,NOMINATION,pn-12-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00375.xml,
s-119-1-376,2025-07-09,CLOTURE,pn-12-24-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00376.xml,
s-119-1-377,2025-07-09,NOMINATION,pn-55-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00377.xml,
s-119-1-378,2025-07-09,CLOTURE,pn-13-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00378.xml,
s-119-1-379,2025-07-09,NOMINATION,pn-12-24-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00379.xml,
s-119-1-380,2025-07-09,NOMINATION,pn-13-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00380.xml,
s-119-1-381,2025-07-10,CLOTURE,pn-25-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00381.xml,
s-119-1-382,2025-07-10,CLOTURE,pn-150-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00382.xml,
s-119-1-383,2025-07-10,NOMINATION,pn-25-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00383.xml,
h-119-1-191,2025-07-14,SUSPENSION,hr-1709-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll191.xml,
h-119-1-192,2025-07-14,SUSPENSION,hr-1770-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll192.xml,
h-119-1-193,2025-07-14,SUSPENSION,s-1596-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll193.xml,
s-119-1-384,2025-07-14,NOMINATION,pn-150-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00384.xml,
s-119-1-385,2025-07-14,CLOTURE,pn-25-39-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00385.xml,
h-119-1-194,2025-07-15,PROCEDURAL,hres-580-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll194.xml,
h-119-1-195,2025-07-15,PASSAGE,hres-580-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll195.xml,
h-119-1-196,2025-07-15,SUSPENSION,hr-1717-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll196.xml,
s-119-1-386,2025-07-15,NOMINATION,pn-25-39-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00386.xml,
s-119-1-387,2025-07-15,CLOTURE,pn-22-26-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00387.xml,
s-119-1-388,2025-07-15,NOMINATION,pn-22-26-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00388.xml,
s-119-1-389,2025-07-15,CLOTURE,pn-26-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00389.xml,
s-119-1-390,2025-07-15,NOMINATION,pn-26-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00390.xml,
s-119-1-391,2025-07-15,PROCEDURAL,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00391.xml,
s-119-1-392,2025-07-15,PROCEDURAL,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00392.xml,
h-119-1-197,2025-07-16,PROCEDURAL,hres-580-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll197.xml,
h-119-1-198,2025-07-16,PASSAGE,hres-580-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll198.xml,
s-119-1-393,2025-07-16,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00393.xml,
s-119-1-394,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00394.xml,
s-119-1-395,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00395.xml,
s-119-1-396,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00396.xml,
s-119-1-397,2025-07-16,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00397.xml,
s-119-1-398,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00398.xml,
s-119-1-399,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00399.xml,
s-119-1-400,2025-07-16,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00400.xml,
s-119-1-401,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00401.xml,
s-119-1-402,2025-07-16,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00402.xml,
s-119-1-403,2025-07-16,MOTION_TO_RECOMMIT,hr-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00403.xml,
s-119-1-404,2025-07-16,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00404.xml,
h-119-1-199,2025-07-17,PASSAGE,hr-3633-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll199.xml,
h-119-1-200,2025-07-17,PASSAGE,s-1582-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll200.xml,
h-119-1-201,2025-07-17,PASSAGE,hr-1919-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll201.xml,
h-119-1-202,2025-07-17,PROCEDURAL,hres-590-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll202.xml,
s-119-1-405,2025-07-17,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00405.xml,
s-119-1-406,2025-07-17,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00406.xml,
s-119-1-407,2025-07-17,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00407.xml,
s-119-1-408,2025-07-17,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00408.xml,
s-119-1-409,2025-07-17,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00409.xml,
s-119-1-410,2025-07-17,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00410.xml,
s-119-1-411,2025-07-17,PASSAGE,hr-4-119,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00411.xml,
s-119-1-412,2025-07-17,CLOTURE,pn-150-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00412.xml,
s-119-1-413,2025-07-17,CLOTURE,pn-150-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00413.xml,
s-119-1-414,2025-07-17,CLOTURE,pn-26-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00414.xml,
s-119-1-415,2025-07-17,CLOTURE,pn-22-7-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00415.xml,
s-119-1-416,2025-07-17,CLOTURE,pn-22-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00416.xml,
s-119-1-417,2025-07-17,CLOTURE,pn-24-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00417.xml,
h-119-1-203,2025-07-18,PASSAGE,hres-590-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll203.xml,
h-119-1-204,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll204.xml,
h-119-1-205,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll205.xml,
h-119-1-206,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll206.xml,
h-119-1-207,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll207.xml,
h-119-1-208,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll208.xml,
h-119-1-209,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll209.xml,
h-119-1-210,2025-07-18,AMENDMENT,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll210.xml,
h-119-1-211,2025-07-18,MOTION_TO_RECOMMIT,hr-4016-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll211.xml,
h-119-1-212,2025-07-18,PASSAGE,hr-4016-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll212.xml,
h-119-1-213,2025-07-21,SUSPENSION,hr-3095-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll213.xml,
h-119-1-214,2025-07-21,SUSPENSION,hr-3351-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll214.xml,
s-119-1-418,2025-07-21,CLOTURE,pn-26-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00418.xml,
h-119-1-215,2025-07-22,SUSPENSION,hr-3937-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll215.xml,
h-119-1-216,2025-07-22,SUSPENSION,hr-1917-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll216.xml,
s-119-1-419,2025-07-22,NOMINATION,pn-26-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00419.xml,
s-119-1-420,2025-07-22,NOMINATION,pn-150-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00420.xml,
s-119-1-421,2025-07-22,NOMINATION,pn-150-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00421.xml,
s-119-1-422,2025-07-22,PROCEDURAL,hr-3944-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00422.xml,
s-119-1-423,2025-07-22,CLOTURE,hr-3944-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00423.xml,
s-119-1-424,2025-07-22,NOMINATION,pn-26-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00424.xml,
s-119-1-425,2025-07-22,NOMINATION,pn-22-7-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00425.xml,
h-119-1-217,2025-07-23,SUSPENSION,hr-3357-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll217.xml,
h-119-1-218,2025-07-23,SUSPENSION,hr-4275-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll218.xml,
s-119-1-426,2025-07-23,NOMINATION,pn-22-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00426.xml,
s-119-1-427,2025-07-23,NOMINATION,pn-24-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00427.xml,
s-119-1-428,2025-07-23,PROCEDURAL,hr-3944-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00428.xml,
s-119-1-429,2025-07-23,CLOTURE,pn-150-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00429.xml,
s-119-1-430,2025-07-23,NOMINATION,pn-150-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00430.xml,
s-119-1-431,2025-07-23,CLOTURE,pn-25-53-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00431.xml,
s-119-1-432,2025-07-23,NOMINATION,pn-25-53-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00432.xml,
s-119-1-433,2025-07-23,CLOTURE,pn-22-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00433.xml,
s-119-1-434,2025-07-24,NOMINATION,pn-22-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00434.xml,
s-119-1-435,2025-07-24,CLOTURE,pn-25-54-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00435.xml,
s-119-1-436,2025-07-24,NOMINATION,pn-25-54-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00436.xml,
s-119-1-437,2025-07-24,CLOTURE,pn-346-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00437.xml,
s-119-1-438,2025-07-28,CLOTURE,pn-345-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00438.xml,
s-119-1-439,2025-07-28,NOMINATION,pn-345-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00439.xml,
s-119-1-440,2025-07-28,CLOTURE,pn-22-17-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00440.xml,
s-119-1-441,2025-07-29,NOMINATION,pn-22-17-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00441.xml,
s-119-1-442,2025-07-29,CLOTURE,pn-22-13-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00442.xml,
s-119-1-443,2025-07-29,NOMINATION,pn-22-13-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00443.xml,
s-119-1-444,2025-07-29,CLOTURE,pn-60-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00444.xml,
s-119-1-445,2025-07-29,NOMINATION,pn-60-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00445.xml,
s-119-1-446,2025-07-29,CLOTURE,pn-12-7-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00446.xml,
s-119-1-447,2025-07-29,NOMINATION,pn-12-7-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00447.xml,
s-119-1-448,2025-07-29,NOMINATION,pn-346-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00448.xml,
s-119-1-449,2025-07-30,CLOTURE,pn-129-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00449.xml,
s-119-1-450,2025-07-30,NOMINATION,pn-129-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00450.xml,
s-119-1-451,2025-07-30,CLOTURE,pn-25-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00451.xml,
s-119-1-452,2025-07-30,NOMINATION,pn-25-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00452.xml,
s-119-1-453,2025-07-30,CLOTURE,pn-25-8-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00453.xml,
s-119-1-454,2025-07-30,PROCEDURAL,sjres-41-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00454.xml,
s-119-1-455,2025-07-30,PROCEDURAL,sjres-34-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00455.xml,
s-119-1-456,2025-07-30,CLOTURE,pn-26-42-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00456.xml,
s-119-1-457,2025-07-30,CLOTURE,pn-26-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00457.xml,
s-119-1-458,2025-07-31,CLOTURE,pn-141-30-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00458.xml,
s-119-1-459,2025-07-31,NOMINATION,pn-25-8-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00459.xml,
s-119-1-460,2025-07-31,NOMINATION,pn-26-42-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00460.xml,
s-119-1-461,2025-07-31,NOMINATION,pn-141-30-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00461.xml,
s-119-1-462,2025-07-31,CLOTURE,pn-55-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00462.xml,
s-119-1-463,2025-07-31,NOMINATION,pn-26-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00463.xml,
s-119-1-464,2025-07-31,NOMINATION,pn-55-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00464.xml,
s-119-1-465,2025-07-31,CLOTURE,pn-13-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00465.xml,
s-119-1-466,2025-07-31,CLOTURE,pn-26-49-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00466.xml,
s-119-1-467,2025-07-31,CLOTURE,pn-25-26-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00467.xml,
s-119-1-468,2025-08-01,CLOTURE,pn-13-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00468.xml,
s-119-1-469,2025-08-01,NOMINATION,pn-13-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00469.xml,
s-119-1-470,2025-08-01,NOMINATION,pn-25-35-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00470.xml,
s-119-1-471,2025-08-01,CLOTURE,pn-55-36-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00471.xml,
