vote_id,congress_era,vote_date,vote_category,bill_id,title,plain_language_summary,crs_url,suggested_theme,suggested,adjudicated,notes
h-111-1-567,111,2009-07-16,AMENDMENT,hr-3170-111,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-568,111,2009-07-16,AMENDMENT,hr-3170-111,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-569,111,2009-07-16,AMENDMENT,hr-3170-111,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-570,111,2009-07-16,PROCEDURAL,hr-3170-111,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-571,111,2009-07-16,PASSAGE,hr-3170-111,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-572,111,2009-07-16,SUSPENSION,hres-476-111,Celebrating the 30th anniversary of June as “Black Music Month”,,,,true,false,
h-111-1-573,111,2009-07-17,PROCEDURAL,,,,,,true,false,
h-111-1-574,111,2009-07-17,PROCEDURAL,hres-653-111,"Rule providing for the consideration of H.R. 1018, the Restore Our American Mustangs Act",,,,true,false,
h-111-1-575,111,2009-07-17,PASSAGE,hres-653-111,"Rule providing for the consideration of H.R. 1018, the Restore Our American Mustangs Act",,,,true,false,
h-111-1-576,111,2009-07-17,AMENDMENT,hr-1018-111,Restore Our American Mustangs Act,,,,true,false,
h-111-1-577,111,2009-07-17,PASSAGE,hr-1018-111,Restore Our American Mustangs Act,,,,true,false,
h-111-1-578,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-579,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-580,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-581,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-582,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-583,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-584,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-585,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-586,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-587,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-588,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-589,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-590,111,2009-07-17,AMENDMENT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-591,111,2009-07-17,MOTION_TO_RECOMMIT,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-592,111,2009-07-17,PASSAGE,hr-3183-111,"Making appropriations for energy and water development and related agencies, FY 2010",,,,true,false,
h-111-1-593,111,2009-07-20,PROCEDURAL,,,,,,true,false,
h-111-1-594,111,2009-07-20,SUSPENSION,hres-607-111,Celebrating the Fortieth Anniversary of the Apollo Moon Landing,,,,true,false,
h-111-1-595,111,2009-07-20,SUSPENSION,hr-2245-111,New Frontier Congressional Gold Medal Act,,,,true,false,
h-111-1-596,111,2009-07-21,SUSPENSION,hconres-164-111,Recognizing the 40th anniversary of the Food and Nutrition Service of the Department of Agriculture,,,,true,false,
h-111-1-597,111,2009-07-21,SUSPENSION,hr-2729-111,"To authorize the designation of National Environmental Research Parks by the Secretary of Energy, and for other purposes",,,,true,false,
h-111-1-598,111,2009-07-21,SUSPENSION,hr-1622-111,"To provide for a program of research, development, and demonstration on natural gas vehicles",,,INPUT_COSTS,true,false,
h-111-1-599,111,2009-07-21,SUSPENSION,hres-507-111,Supporting the goals of National Dairy Month,,,,true,false,
h-111-1-600,111,2009-07-21,SUSPENSION,hres-270-111,Recognizing the establishment of Hunters for the Hungry programs across the United States and the contributions of those programs efforts to decrease hunger and help feed those in need,,,,true,false,
h-111-1-601,111,2009-07-21,SUSPENSION,sconres-30-111,Commending the Bureau of Labor Statistics on the occasion of its 125th anniversary,,,,true,false,
h-111-1-602,111,2009-07-21,SUSPENSION,hconres-123-111,Recognizing the historical and national significance of the many contributions of John William Heisman to the sport of football,,,,true,false,
h-111-1-603,111,2009-07-21,SUSPENSION,hr-1933-111,A Child Is Missing Alert and Recovery Center Act,,,,true,false,
h-111-1-604,111,2009-07-21,SUSPENSION,hr-2632-111,Korean War Veterans Recognition Act,,,,true,false,
h-111-1-605,111,2009-07-22,PROCEDURAL,hres-667-111,Flake Resolution,,,,true,false,
h-111-1-606,111,2009-07-22,PASSAGE,hres-665-111,"Providing for consideration of H.R. 2920, Statutory Pay-As-You-Go Act",,,,true,false,
h-111-1-607,111,2009-07-22,SUSPENSION,hr-1675-111,Frank Melville Supportive Housing Investment Act,,,,true,false,
h-111-1-608,111,2009-07-22,SUSPENSION,hr-2938-111,To extend the deadline for commencement of construction of a hydroelectric project,,,,true,false,
h-111-1-609,111,2009-07-22,SUSPENSION,hres-69-111,"Recognizing the need to continue research into the causes, treatment, education, and an eventual cure for diabetes, and for other purposes",,,,true,false,
h-111-1-610,111,2009-07-22,AMENDMENT,hr-2920-111,Statutory Pay-As-You-Go Act of 2009,,,,true,false,
h-111-1-611,111,2009-07-22,MOTION_TO_RECOMMIT,hr-2920-111,Statutory Pay-As-You-Go Act of 2009,,,,true,false,
h-111-1-612,111,2009-07-22,PASSAGE,hr-2920-111,Statutory Pay-As-You-Go Act of 2009,,,,true,false,
h-111-1-613,111,2009-07-22,SUSPENSION,hr-3119-111,"To designate the facility of the United States Postal Service located at 867 Stockton Street in San Francisco, California, as the “Lim Poon Lee Post Office”",,,,true,false,
h-111-1-614,111,2009-07-22,SUSPENSION,hres-534-111,Supporting the goals and ideals of “National Children and Families Day”,,,,true,false,
h-111-1-615,111,2009-07-22,SUSPENSION,hr-2972-111,"To designate the facility of the United States Postal Service located at 115 West Edward Street in Erath, Louisiana, as the “Conrad DeRouen, Jr. Post Office”",,,,true,false,
h-111-1-616,111,2009-07-23,PROCEDURAL,,,,,,true,false,
h-111-1-617,111,2009-07-23,PASSAGE,hres-669-111,"Providing for consideration of the bill (H.R. 3288) making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-618,111,2009-07-23,SUSPENSION,hres-566-111,"Congratulating the 2008-2009 National Basketball Association Champions, the Los Angeles Lakers, on an outstanding and historic season",,,,true,false,
h-111-1-619,111,2009-07-23,SUSPENSION,hres-350-111,"Honoring the life and accomplishments of Harry Kala for his invaluable contributions to the national past-time of baseball, the community, and the Nation",,,,true,false,
h-111-1-620,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-621,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-622,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-623,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-624,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-625,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-626,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-627,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-628,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-629,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-630,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-631,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-632,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-633,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-634,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-635,111,2009-07-23,AMENDMENT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-636,111,2009-07-23,MOTION_TO_RECOMMIT,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-637,111,2009-07-23,PASSAGE,hr-3288-111,"Making appropriations for the Departments of Transportation, HUD, and related agencies for FY 2010",,,,true,false,
h-111-1-638,111,2009-07-24,PROCEDURAL,,,,,,true,false,
h-111-1-639,111,2009-07-24,PROCEDURAL,hres-673-111,"Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-640,111,2009-07-24,PASSAGE,hres-673-111,"Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-641,111,2009-07-24,AMENDMENT,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-642,111,2009-07-24,AMENDMENT,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-643,111,2009-07-24,AMENDMENT,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-644,111,2009-07-24,AMENDMENT,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-645,111,2009-07-24,MOTION_TO_RECOMMIT,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-646,111,2009-07-24,PASSAGE,hr-3293-111,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes",,,,true,false,
h-111-1-647,111,2009-07-27,SUSPENSION,hres-593-111,Recognizing and celebrating the 50th Anniversary of the entry of Hawaii into the Union as the 50th State,,,,true,false,
h-111-1-648,111,2009-07-27,SUSPENSION,hr-1376-111,Waco Mammoth National Monument Establishment Act of 2009,,,,true,false,
h-111-1-649,111,2009-07-27,SUSPENSION,hr-1121-111,Blue Ridge Parkway and Town of Blowing Rock Land Exchange Act of 2009,,,,true,false,
h-111-1-650,111,2009-07-28,SUSPENSION,hr-1293-111,Disabled Veterans Home Improvement and Structural Alteration Grant Increase Act of 2009,,,,true,false,
h-111-1-651,111,2009-07-28,SUSPENSION,hr-556-111,Southern Sea Otter Recovery and Research Act,,,,true,false,
h-111-1-652,111,2009-07-28,SUSPENSION,hr-509-111,To reauthorize the Marine Turtle Conservation Act of 2004,,,,true,false,
h-111-1-653,111,2009-07-28,SUSPENSION,hres-616-111,Congratulating the Louisiana State University baseball team for winning the 2009 National Collegiate Athletic Association Division I College World Series,,,,true,false,
h-111-1-654,111,2009-07-29,AMENDMENT,hres-685-111,"Providing for consideration of H.R. 3326, DOD Appropriations FY, 2010",,,,true,false,
h-111-1-655,111,2009-07-29,PASSAGE,hres-685-111,"Providing for consideration of H.R. 3326, DOD Appropriations FY, 2010",,,,true,false,
h-111-1-656,111,2009-07-29,PROCEDURAL,hres-690-111,Boehner Privileged Resolution,,,,true,false,
h-111-1-657,111,2009-07-29,SUSPENSION,hr-2749-111,Food Safety Enhancement Act of 2009,,,,true,false,
h-111-1-658,111,2009-07-29,SUSPENSION,hr-1665-111,Coast Guard Acquisition Reform Act of 2009,,,,true,false,
h-111-1-659,111,2009-07-29,SUSPENSION,hr-3357-111,To restore sums to the Highway Trust Fund and for other purposes,,,,true,false,
h-111-1-660,111,2009-07-29,SUSPENSION,hres-496-111,Recognizing the 20th anniversary of the fall of the Berlin Wall,,,,true,false,
